2018-10-13T09:23:19.233350,7.74
2018-10-13T09:23:49.277689,7.74
2018-10-13T09:24:19.315291,7.74
2018-10-13T09:24:49.334720,7.74
2018-10-13T09:25:19.350202,7.75
2018-10-13T09:25:49.362633,7.75
2018-10-13T09:26:19.383081,7.75
2018-10-13T09:26:49.383573,7.75
2018-10-13T09:33:17.996316,7.78
2018-10-13T09:33:48.008791,7.78
2018-10-13T09:34:18.025240,7.79
2018-10-13T09:34:48.033722,7.79
2018-10-13T09:35:18.041254,7.79
2018-10-13T09:35:48.057635,7.79
2018-10-13T09:36:18.072740,7.80
2018-10-13T09:36:48.080598,7.80
2018-10-13T09:37:18.095722,7.79
2018-10-13T09:37:48.111482,7.80
2018-10-13T09:38:18.121952,7.80
2018-10-13T09:38:48.129282,7.80
2018-10-13T09:39:18.143772,7.81
2018-10-13T09:39:48.156363,7.81
2018-10-13T09:40:18.167812,7.81
2018-10-13T09:40:48.182935,7.81
2018-10-13T09:41:18.195627,7.81
2018-10-13T09:41:48.205991,7.81
2018-10-13T09:42:18.216389,7.82
2018-10-13T09:42:48.230138,7.82
2018-10-13T09:43:18.238644,7.82
2018-10-13T09:43:48.245770,7.83
2018-10-13T09:44:18.252685,7.83
2018-10-13T09:44:48.297019,7.83
2018-10-13T09:45:18.306338,7.83
2018-10-13T09:45:48.338931,7.84
2018-10-13T09:46:18.349401,7.83
2018-10-13T09:46:48.364870,7.84
2018-10-13T09:47:18.375353,7.84
2018-10-13T09:47:48.389801,7.84
2018-10-13T09:48:18.404272,7.85
2018-10-13T09:48:48.433706,7.85
2018-10-13T09:49:18.442211,7.85
2018-10-13T09:49:48.454706,7.86
2018-10-13T09:50:18.469132,7.86
2018-10-13T09:50:48.479594,7.86
2018-10-13T09:51:18.488067,7.86
2018-10-13T09:51:48.503519,7.87
2018-10-13T09:52:18.518002,7.87
2018-10-13T09:52:48.554459,7.87
2018-10-13T09:53:18.565946,7.88
2018-10-13T09:53:48.596369,7.88
2018-10-13T09:54:18.629848,7.88
2018-10-13T09:54:48.637333,7.88
2018-10-13T09:55:18.645406,7.89
2018-10-13T09:55:48.661423,7.89
2018-10-13T09:56:18.676575,7.89
2018-10-13T09:56:48.684941,7.90
2018-10-13T09:57:18.691390,7.90
2018-10-13T09:57:48.700198,7.90
2018-10-13T09:58:18.725713,7.90
2018-10-13T09:58:48.767216,7.91
2018-10-13T09:59:18.780339,7.92
2018-10-13T09:59:48.793741,7.92
2018-10-13T10:00:18.801576,7.92
2018-10-13T10:00:48.814699,7.93
2018-10-13T10:01:18.829547,7.93
2018-10-13T10:01:48.846982,7.94
2018-10-13T10:02:18.872067,7.94
2018-10-13T10:02:48.880915,7.95
2018-10-13T10:03:18.893364,7.95
2018-10-13T10:03:48.930832,7.95
2018-10-13T10:04:18.947262,7.96
2018-10-13T10:04:48.960791,7.96
2018-10-13T10:05:18.998262,7.96
2018-10-13T10:05:49.008738,7.97
2018-10-13T10:06:19.017364,7.98
2018-10-13T10:06:49.028625,7.98
2018-10-13T10:07:19.037097,7.98
2018-10-13T10:07:49.054385,7.99
2018-10-13T10:08:19.064022,7.99
2018-10-13T10:08:49.079492,8.00
2018-10-13T10:09:19.089948,8.00
2018-10-13T10:09:49.101298,8.01
2018-10-13T10:10:19.113990,8.02
2018-10-13T10:10:49.130374,8.02
2018-10-13T10:11:19.140849,8.03
2018-10-13T10:11:49.156242,8.03
2018-10-13T10:12:19.172628,8.04
2018-10-13T10:12:49.190237,8.04
2018-10-13T10:13:19.222708,8.05
2018-10-13T10:13:49.239145,8.05
2018-10-13T10:14:19.249602,8.06
2018-10-13T10:14:49.266050,8.06
2018-10-13T10:15:19.278558,8.07
2018-10-13T10:15:49.295018,8.07
2018-10-13T10:16:19.308360,8.08
2018-10-13T10:16:49.316931,8.08
2018-10-13T10:17:19.327397,8.09
2018-10-13T10:17:49.340865,8.09
2018-10-13T10:18:19.352329,8.10
2018-10-13T10:18:49.357897,8.10
2018-10-13T10:19:19.362539,8.11
2018-10-13T10:19:49.378437,8.12
2018-10-13T10:20:19.393540,8.12
2018-10-13T10:20:49.398530,8.13
2018-10-13T10:21:19.411238,8.13
2018-10-13T10:21:49.423553,8.14
2018-10-13T10:22:19.436797,8.14
2018-10-13T10:22:49.442709,8.15
2018-10-13T10:23:19.473302,8.15
2018-10-13T10:23:49.485656,8.16
2018-10-13T10:24:19.497970,8.17
2018-10-13T10:24:49.508916,8.17
2018-10-13T10:25:19.533560,8.18
2018-10-13T10:25:49.545687,8.18
2018-10-13T10:26:19.559099,8.19
2018-10-13T10:26:49.575415,8.19
2018-10-13T10:27:19.589681,8.20
2018-10-13T10:27:49.603985,8.21
2018-10-13T10:28:19.632111,8.21
2018-10-13T10:28:49.668554,8.22
2018-10-13T10:29:19.679875,8.22
2018-10-13T10:29:49.695163,8.23
2018-10-13T10:30:19.706445,8.24
2018-10-13T10:30:49.713796,8.24
2018-10-13T10:31:19.726992,8.25
2018-10-13T10:31:49.740246,8.26
2018-10-13T10:32:19.746618,8.26
2018-10-13T10:32:49.758044,8.26
2018-10-13T10:33:19.768148,8.26
2018-10-13T10:33:49.778407,8.26
2018-10-13T10:34:19.791692,8.27
2018-10-13T10:34:49.803127,8.25
2018-10-13T10:35:19.810046,8.25
2018-10-13T10:35:49.823903,8.27
2018-10-13T10:36:19.835773,8.27
2018-10-13T10:36:49.848847,8.26
2018-10-13T10:37:19.860137,8.24
2018-10-13T10:37:49.872783,8.26
2018-10-13T10:38:19.883141,8.27
2018-10-13T10:38:49.897064,8.24
2018-10-13T10:39:19.911648,8.28
2018-10-13T10:39:49.921928,8.30
2018-10-13T10:40:19.931222,8.30
2018-10-13T10:40:49.961509,8.30
2018-10-13T10:41:19.977815,8.30
2018-10-13T10:41:50.003315,8.30
2018-10-13T10:42:20.009100,8.30
2018-10-13T10:42:50.019363,8.29
2018-10-13T10:43:20.030944,8.33
2018-10-13T10:43:50.042113,8.34
2018-10-13T10:44:20.053528,8.34
2018-10-13T10:44:50.063829,8.34
2018-10-13T10:45:20.078646,8.34
2018-10-13T10:45:50.085828,8.35
2018-10-13T10:46:20.124342,8.35
2018-10-13T10:46:50.134766,8.36
2018-10-13T10:47:20.147973,8.36
2018-10-13T10:47:50.158032,8.36
2018-10-13T10:48:20.171032,8.37
2018-10-13T10:48:50.182483,8.37
2018-10-13T10:49:20.194826,8.37
2018-10-13T10:49:50.208990,8.38
2018-10-13T10:50:20.219280,8.37
2018-10-13T10:50:50.227234,8.37
2018-10-13T10:51:20.240712,8.37
2018-10-13T10:51:50.256968,8.38
2018-10-13T10:52:20.266259,8.38
2018-10-13T10:52:50.276377,8.38
2018-10-13T10:53:20.286630,8.39
2018-10-13T10:53:50.292630,8.39
2018-10-13T10:54:20.301931,8.39
2018-10-13T10:54:50.319149,8.40
2018-10-13T10:55:20.335307,8.40
2018-10-13T10:55:50.348735,8.40
2018-10-13T10:56:20.379954,8.41
2018-10-13T10:56:50.393166,8.41
2018-10-13T10:57:20.407381,8.41
2018-10-13T10:57:50.417488,8.41
2018-10-13T10:58:20.425644,8.42
2018-10-13T10:58:50.436914,8.42
2018-10-13T10:59:20.452334,8.43
2018-10-13T10:59:50.462517,8.43
2018-10-13T11:00:20.479750,8.43
2018-10-13T11:00:50.491966,8.43
2018-10-13T11:01:20.523157,8.46
2018-10-13T11:01:50.535272,8.45
2018-10-13T11:02:20.549598,7.90
